,Unnamed: 0,의원명,병명,백신명,가격,의원위치,위도,경도
222,222,학교법인연세대학교의과대학세브란스병원,로타바이러스,로타릭스프리필드,"108,100",서울 서대문구,37.5623371,126.9408692
223,223,학교법인연세대학교의과대학세브란스병원,로타바이러스,로타텍액,"81,100",서울 서대문구,37.5623371,126.9408692
224,224,학교법인연세대학교의과대학세브란스병원,A형간염,하브릭스주 1ml,"58,100",서울 서대문구,37.5623371,126.9408692
225,225,학교법인연세대학교의과대학세브란스병원,A형간염,박타프리필드 시린지 0.5ml,"23,100",서울 서대문구,37.5623371,126.9408692
226,226,학교법인연세대학교의과대학세브란스병원,A형간염,박타프리필드 시린지 1ml,"71,100",서울 서대문구,37.5623371,126.9408692
227,227,학교법인연세대학교의과대학세브란스병원,A형간염,박타주 0.5ml,"23,100",서울 서대문구,37.5623371,126.9408692
228,228,학교법인연세대학교의과대학세브란스병원,A형간염,아박심160U성인용주,"59,100",서울 서대문구,37.5623371,126.9408692
229,229,학교법인연세대학교의과대학세브란스병원,A형간염,아박심80U소아용주,"23,100",서울 서대문구,37.5623371,126.9408692
230,230,학교법인연세대학교의과대학세브란스병원,A형간염,아박심80U소아용주,"23,100",서울 서대문구,37.5623371,126.9408692
231,231,학교법인연세대학교의과대학세브란스병원,수두,수두박스주,"20,100",서울 서대문구,37.5623371,126.9408692
232,232,학교법인연세대학교의과대학세브란스병원,수막구균,메낙트라주,"108,100",서울 서대문구,37.5623371,126.9408692
233,233,학교법인연세대학교의과대학세브란스병원,수막구균,멘비오,"133,100",서울 서대문구,37.5623371,126.9408692
234,234,학교법인연세대학교의과대학세브란스병원,사람유두종바이러스,가다실프리필드시린지,"133,100",서울 서대문구,37.5623371,126.9408692
235,235,학교법인연세대학교의과대학세브란스병원,사람유두종바이러스,가다실9프리필드시린지,"203,100",서울 서대문구,37.5623371,126.9408692
236,236,학교법인연세대학교의과대학세브란스병원,사람유두종바이러스,서바릭스프리필드시린지,"133,100",서울 서대문구,37.5623371,126.9408692
237,237,학교법인연세대학교의과대학세브란스병원,인플루엔자,박씨그리프테트라주,"30,600",서울 서대문구,37.5623371,126.9408692
238,238,학교법인연세대학교의과대학세브란스병원,인플루엔자,스카이셀플루4가프리필드시린지,"26,100",서울 서대문구,37.5623371,126.9408692
239,239,학교법인연세대학교의과대학세브란스병원,인플루엔자,플루아릭스테트라프리필드시린지,"30,600",서울 서대문구,37.5623371,126.9408692
240,240,학교법인연세대학교의과대학세브란스병원,장티푸스,지로티프-주,"16,600",서울 서대문구,37.5623371,126.9408692
241,241,학교법인연세대학교의과대학세브란스병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"15,780",서울 서대문구,37.5623371,126.9408692
242,242,학교법인연세대학교의과대학세브란스병원,"Td(파상풍, 디프테리아)",티디퓨어주,"19,600",서울 서대문구,37.5623371,126.9408692
243,243,학교법인연세대학교의과대학세브란스병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"29,600",서울 서대문구,37.5623371,126.9408692
244,244,학교법인연세대학교의과대학세브란스병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"29,600",서울 서대문구,37.5623371,126.9408692
245,245,학교법인연세대학교의과대학세브란스병원,폐렴구균,프리베나13주,"83,100",서울 서대문구,37.5623371,126.9408692
246,246,학교법인연세대학교의과대학세브란스병원,폐렴구균,프로디악스-23,"32,100",서울 서대문구,37.5623371,126.9408692
247,247,학교법인연세대학교의과대학세브란스병원,폐렴구균,프로디악스-23프리필드시린지,"34,600",서울 서대문구,37.5623371,126.9408692
248,248,학교법인연세대학교의과대학세브란스병원,폐렴구균,신플로릭스프리필드시린지,"72,100",서울 서대문구,37.5623371,126.9408692
249,249,한양대학교병원,대상포진,조스타박스주,"190,000",서울 성동구,37.5596479,127.0439633
250,250,한양대학교병원,로타바이러스,로타텍액,"80,000",서울 성동구,37.5596479,127.0439633
251,251,한양대학교병원,로타바이러스,로타릭스프리필드,"130,000",서울 성동구,37.5596479,127.0439633
252,252,한양대학교병원,A형간염,하브릭스주 1ml,"60,000",서울 성동구,37.5596479,127.0439633
253,253,한양대학교병원,A형간염,아박심80U소아용주,"40,000",서울 성동구,37.5596479,127.0439633
254,254,한양대학교병원,A형간염,아박심160U성인용주,"60,000",서울 성동구,37.5596479,127.0439633
255,255,한양대학교병원,A형간염,박타프리필드 시린지 1ml,"60,000",서울 성동구,37.5596479,127.0439633
256,256,한양대학교병원,A형간염,박타프리필드 시린지 0.5ml,"40,000",서울 성동구,37.5596479,127.0439633
257,257,한양대학교병원,A형간염,하브릭스주 0.5ml,"40,000",서울 성동구,37.5596479,127.0439633
258,258,한양대학교병원,수두,수두박스주,"35,000",서울 성동구,37.5596479,127.0439633
259,259,한양대학교병원,사람유두종바이러스,가다실9프리필드시린지,"220,000",서울 성동구,37.5596479,127.0439633
260,260,한양대학교병원,장티푸스,지로티프-주,"15,000",서울 성동구,37.5596479,127.0439633
261,261,한양대학교병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 성동구,37.5596479,127.0439633
262,262,한양대학교병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"45,000",서울 성동구,37.5596479,127.0439633
263,263,한양대학교병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"45,000",서울 성동구,37.5596479,127.0439633
264,264,한양대학교병원,폐렴구균,프로디악스-23프리필드시린지,"40,000",서울 성동구,37.5596479,127.0439633
265,265,가톨릭대학교 여의도성모병원,대상포진,조스타박스주,"172,425",서울 영등포구,37.5178178,126.9355584
266,266,가톨릭대학교 여의도성모병원,로타바이러스,로타텍액,"66,300",서울 영등포구,37.5178178,126.9355584
267,267,가톨릭대학교 여의도성모병원,로타바이러스,로타릭스프리필드,"77,000",서울 영등포구,37.5178178,126.9355584
268,268,가톨릭대학교 여의도성모병원,A형간염,박타프리필드 시린지 1ml,"46,825",서울 영등포구,37.5178178,126.9355584
269,269,가톨릭대학교 여의도성모병원,A형간염,아박심80U소아용주,"22,635",서울 영등포구,37.5178178,126.9355584
270,270,가톨릭대학교 여의도성모병원,A형간염,아박심160U성인용주,"46,825",서울 영등포구,37.5178178,126.9355584
271,271,가톨릭대학교 여의도성모병원,A형간염,아박심80U소아용주,"22,635",서울 영등포구,37.5178178,126.9355584
272,272,가톨릭대학교 여의도성모병원,수두,수두박스주,"20,355",서울 영등포구,37.5178178,126.9355584
273,273,가톨릭대학교 여의도성모병원,수막구균,멘비오,"113,535",서울 영등포구,37.5178178,126.9355584
274,274,가톨릭대학교 여의도성모병원,사람유두종바이러스,가다실9프리필드시린지,"191,676",서울 영등포구,37.5178178,126.9355584
275,275,가톨릭대학교 여의도성모병원,사람유두종바이러스,가다실프리필드시린지,"160,000",서울 영등포구,37.5178178,126.9355584
276,276,가톨릭대학교 여의도성모병원,사람유두종바이러스,서바릭스프리필드시린지,"125,000",서울 영등포구,37.5178178,126.9355584
277,277,가톨릭대학교 여의도성모병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"15,125",서울 영등포구,37.5178178,126.9355584
278,278,가톨릭대학교 여의도성모병원,장티푸스,지로티프-주,"11,225",서울 영등포구,37.5178178,126.9355584
279,279,가톨릭대학교 여의도성모병원,"Td(파상풍, 디프테리아)",티디퓨어주,"19,915",서울 영등포구,37.5178178,126.9355584
280,280,가톨릭대학교 여의도성모병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"29,545",서울 영등포구,37.5178178,126.9355584
281,281,가톨릭대학교 여의도성모병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"23,515",서울 영등포구,37.5178178,126.9355584
282,282,가톨릭대학교 여의도성모병원,폐렴구균,프로디악스-23프리필드시린지,"32,385",서울 영등포구,37.5178178,126.9355584
283,283,가톨릭대학교 여의도성모병원,폐렴구균,프리베나13주,"83,395",서울 영등포구,37.5178178,126.9355584
284,284,가톨릭대학교 은평성모병원,대상포진,조스타박스주,"169,000",서울 은평구,37.6338843,126.9165592
285,285,가톨릭대학교 은평성모병원,로타바이러스,로타릭스프리필드,"130,000",서울 은평구,37.6338843,126.9165592
286,286,가톨릭대학교 은평성모병원,로타바이러스,로타텍액,"80,000",서울 은평구,37.6338843,126.9165592
287,287,가톨릭대학교 은평성모병원,A형간염,박타주 0.5ml,"19,650",서울 은평구,37.6338843,126.9165592
288,288,가톨릭대학교 은평성모병원,A형간염,박타프리필드 시린지 0.5ml,"19,650",서울 은평구,37.6338843,126.9165592
289,289,가톨릭대학교 은평성모병원,A형간염,박타프리필드 시린지 1ml,"43,400",서울 은평구,37.6338843,126.9165592
290,290,가톨릭대학교 은평성모병원,A형간염,박타프리필드 시린지 1ml,"43,400",서울 은평구,37.6338843,126.9165592
291,291,가톨릭대학교 은평성모병원,수두,수두박스주,"16,930",서울 은평구,37.6338843,126.9165592
292,292,가톨릭대학교 은평성모병원,수막구균,멘비오,"110,000",서울 은평구,37.6338843,126.9165592
293,293,가톨릭대학교 은평성모병원,사람유두종바이러스,서바릭스프리필드시린지,"73,520",서울 은평구,37.6338843,126.9165592
294,294,가톨릭대학교 은평성모병원,사람유두종바이러스,가다실9프리필드시린지,"190,000",서울 은평구,37.6338843,126.9165592
295,295,가톨릭대학교 은평성모병원,사람유두종바이러스,가다실프리필드시린지,"121,550",서울 은평구,37.6338843,126.9165592
296,296,가톨릭대학교 은평성모병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"11,700",서울 은평구,37.6338843,126.9165592
297,297,가톨릭대학교 은평성모병원,장티푸스,지로티프-주,"7,800",서울 은평구,37.6338843,126.9165592
298,298,가톨릭대학교 은평성모병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"16,490",서울 은평구,37.6338843,126.9165592
299,299,가톨릭대학교 은평성모병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"26,120",서울 은평구,37.6338843,126.9165592
300,300,가톨릭대학교 은평성모병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"26,120",서울 은평구,37.6338843,126.9165592
301,301,가톨릭대학교 은평성모병원,폐렴구균,프리베나13주,"79,970",서울 은평구,37.6338843,126.9165592
302,302,가톨릭대학교 은평성모병원,폐렴구균,프로디악스-23프리필드시린지,"28,960",서울 은평구,37.6338843,126.9165592
303,303,가톨릭대학교 은평성모병원,폐렴구균,신플로릭스프리필드시린지,"68,840",서울 은평구,37.6338843,126.9165592
304,304,강동경희대학교의대병원,대상포진,조스타박스주,"190,000",서울 강동구,37.5534841,127.1576468
305,305,강동경희대학교의대병원,로타바이러스,로타텍액,"100,000",서울 강동구,37.5534841,127.1576468
306,306,강동경희대학교의대병원,A형간염,하브릭스주 0.5ml,"50,000",서울 강동구,37.5534841,127.1576468
307,307,강동경희대학교의대병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 강동구,37.5534841,127.1576468
308,308,강동경희대학교의대병원,A형간염,박타프리필드 시린지 0.5ml,"50,000",서울 강동구,37.5534841,127.1576468
309,309,강동경희대학교의대병원,A형간염,박타주 0.5ml,"50,000",서울 강동구,37.5534841,127.1576468
310,310,강동경희대학교의대병원,A형간염,박타주 0.5ml,"50,000",서울 강동구,37.5534841,127.1576468
311,311,강동경희대학교의대병원,수두,수두박스주,"35,000",서울 강동구,37.5534841,127.1576468
312,312,강동경희대학교의대병원,신증후군출혈열,한타박스 0.5ml,"22,000",서울 강동구,37.5534841,127.1576468
